question,horizon,condition,fresh_probability,authors_panel_median,fresh_paired_multiplier,authors_panel_paired_multiplier
ladder:misalign:10k,2028,p4,0.092,0.07375,0.8761904761904762,0.7284001955791788
ladder:misalign:10k,2028,p5,0.049,0.051000000000000004,0.46666666666666673,0.4391532932510719
ladder:misalign:10k,2028,eci_p10,0.068,0.0515,0.6476190476190476,0.5815340215170717
ladder:misalign:10k,2028,eci_p25,0.085,0.07075000000000001,0.8095238095238095,0.7908568425793289
ladder:misalign:10k,2028,eci_p50,0.105,0.095,1.0,0.9875698039364401
ladder:misalign:10k,2028,eci_p75,0.135,0.1335,1.2857142857142858,1.2828621493042995
ladder:misalign:10k,2028,eci_p90,0.18,0.208,1.7142857142857144,1.9903613896824017
ladder:misalign:10k,2030,unconditional,0.16,0.2175,1.0,1.0
ladder:misalign:10k,2030,sq,0.18,0.23199999999999998,1.1250000000000002,1.105214193131093
ladder:misalign:10k,2030,p1,0.17,0.2285,1.0625000000000002,1.050895309905298
ladder:misalign:10k,2030,p2a,0.143,0.1795,0.89375,0.7738249984364219
ladder:misalign:10k,2030,p2b,0.118,0.15300000000000002,0.7375000000000002,0.6395310782127792
ladder:misalign:10k,2030,p3a,0.137,0.153,0.8562500000000002,0.7078135347674557
ladder:misalign:10k,2030,p3b,0.113,0.1255,0.70625,0.5898717809394834
ladder:misalign:10k,2030,p4,0.14,0.1455,0.8750000000000001,0.7206745415732367
ladder:misalign:10k,2030,p5,0.075,0.092,0.46875,0.40211938525766205
ladder:misalign:10k,2030,eci_p10,0.105,0.1055,0.65625,0.5765566601970551
ladder:misalign:10k,2030,eci_p25,0.13,0.14650000000000002,0.8125000000000001,0.789908883325187
ladder:misalign:10k,2030,eci_p50,0.16,0.195,1.0,0.9892758294159758
ladder:misalign:10k,2030,eci_p75,0.2,0.269,1.2500000000000002,1.2486309963633633
ladder:misalign:10k,2030,eci_p90,0.265,0.38649999999999995,1.6562500000000002,1.771377367411523
ladder:misalign:10k,2050,unconditional,0.37,0.55,1.0,1.0
ladder:misalign:10k,2050,sq,0.41,0.6334500000000001,1.1081081081081081,1.1397549395874753
ladder:misalign:10k,2050,p1,0.385,0.63855,1.0405405405405406,1.1265540230908364
ladder:misalign:10k,2050,p2a,0.335,0.47750000000000004,0.9054054054054054,0.8298411677160658
ladder:misalign:10k,2050,p2b,0.28,0.39644999999999997,0.7567567567567568,0.6853775778666998
ladder:misalign:10k,2050,p3a,0.325,0.419,0.8783783783783784,0.751417393446248
ladder:misalign:10k,2050,p3b,0.272,0.35650000000000004,0.7351351351351352,0.6288123397943824
ladder:misalign:10k,2050,p4,0.33,0.4175,0.8918918918918919,0.7475049406951343
ladder:misalign:10k,2050,p5,0.185,0.2625,0.5,0.4395245364957663
ladder:misalign:10k,2050,eci_p10,0.26,0.381,0.7027027027027027,0.6916742174900665
ladder:misalign:10k,2050,eci_p25,0.315,0.47350000000000003,0.8513513513513513,0.8605591109686042
ladder:misalign:10k,2050,eci_p50,0.37,0.55,1.0,0.9938980497683519
ladder:misalign:10k,2050,eci_p75,0.44,0.627,1.189189189189189,1.1098358154204984
ladder:misalign:10k,2050,eci_p90,0.54,0.713,1.4594594594594594,1.2961800201469311
ladder:misalign:10k,2100,unconditional,0.45,0.74,1.0,1.0
ladder:misalign:10k,2100,sq,0.49,0.7925,1.0888888888888888,1.0842176458022992
ladder:misalign:10k,2100,p1,0.465,0.79105,1.0333333333333334,1.0745934725382056
ladder:misalign:10k,2100,p2a,0.412,0.6705000000000001,0.9155555555555556,0.9195177108206347
ladder:misalign:10k,2100,p2b,0.35,0.62015,0.7777777777777777,0.8392675159744737
ladder:misalign:10k,2100,p3a,0.4,0.618,0.888888888888889,0.8482081192576858
ladder:misalign:10k,2100,p3b,0.34,0.5475,0.7555555555555558,0.7476080509788441
ladder:misalign:10k,2100,p4,0.405,0.6085,0.9,0.8351375641959962
ladder:misalign:10k,2100,p5,0.24,0.4615,0.5333333333333333,0.6237204095756904
ladder:misalign:10k,2100,eci_p10,0.325,0.608,0.7222222222222223,0.8336801691502498
ladder:misalign:10k,2100,eci_p25,0.39,0.6857,0.8666666666666667,0.9183277148465049
ladder:misalign:10k,2100,eci_p50,0.45,0.7218,1.0,0.9954180744075039
ladder:misalign:10k,2100,eci_p75,0.53,0.7725,1.1777777777777778,1.0587030683948437
ladder:misalign:10k,2100,eci_p90,0.63,0.8380000000000001,1.4000000000000001,1.1474938263223746
ladder:misalign:100k,6mo,unconditional,0.0055,0.0022500000000000003,1.0,1.0
ladder:misalign:100k,6mo,sq,0.0065,0.00248,1.1818181818181812,1.0208120017207585
ladder:misalign:100k,6mo,p1,0.0059,0.002445,1.0727272727272728,0.997468223625623
ladder:misalign:100k,6mo,p2a,0.0049,0.00208,0.890909090909091,0.8306623862918074
ladder:misalign:100k,6mo,p2b,0.0039,0.001905,0.7090909090909088,0.7205766921228919
ladder:misalign:100k,6mo,p3a,0.0047,0.001955,0.8545454545454542,0.734846922834953
ladder:misalign:100k,6mo,p3b,0.0038,0.00182,0.6909090909090907,0.6292853089020908
ladder:misalign:100k,6mo,p4,0.0048,0.00196,0.8727272727272724,0.7563068160475616
ladder:misalign:100k,6mo,p5,0.0025,0.00166,0.45454545454545453,0.48989794855663565
ladder:misalign:100k,6mo,eci_p10,0.0033,0.0015,0.5999999999999995,0.5744562646538026
ladder:misalign:100k,6mo,eci_p25,0.0043,0.00188,0.781818181818182,0.7799999999999996
ladder:misalign:100k,6mo,eci_p50,0.0055,0.0022500000000000003,1.0,0.9848857801796103
ladder:misalign:100k,6mo,eci_p75,0.0073,0.0029,1.3272727272727267,1.2649110640673513
ladder:misalign:100k,6mo,eci_p90,0.0102,0.003875,1.854545454545455,1.9806758753205742
ladder:misalign:100k,12mo,unconditional,0.011,0.00575,1.0,1.0
ladder:misalign:100k,12mo,sq,0.013,0.00651,1.1818181818181812,1.040512694140089
ladder:misalign:100k,12mo,p1,0.0118,0.00632,1.0727272727272728,1.0026631205611054
ladder:misalign:100k,12mo,p2a,0.0098,0.00523,0.890909090909091,0.8383184226639532
ladder:misalign:100k,12mo,p2b,0.0079,0.004625,0.7181818181818179,0.7158515480978074
ladder:misalign:100k,12mo,p3a,0.0094,0.004775,0.8545454545454542,0.7348469228349537
ladder:misalign:100k,12mo,p3b,0.0076,0.00433,0.6909090909090907,0.6220932405998317
ladder:misalign:100k,12mo,p4,0.0096,0.004785,0.8727272727272724,0.7577378614446204
ladder:misalign:100k,12mo,p5,0.005,0.0037649999999999997,0.45454545454545453,0.4837354648979129
ladder:misalign:100k,12mo,eci_p10,0.0066,0.003615,0.5999999999999995,0.5830951894845302
ladder:misalign:100k,12mo,eci_p25,0.0086,0.004635,0.7818181818181812,0.7749551958375115
ladder:misalign:100k,12mo,eci_p50,0.011,0.00575,1.0,0.983192080250175
ladder:misalign:100k,12mo,eci_p75,0.0145,0.0077,1.3181818181818175,1.2732542835538527
ladder:misalign:100k,12mo,eci_p90,0.02,0.01055,1.8181818181818177,1.9758153136986651
ladder:misalign:100k,2028,unconditional,0.027,0.0267,1.0,1.0
ladder:misalign:100k,2028,sq,0.031,0.027950000000000003,1.1481481481481481,1.0846522890932808
ladder:misalign:100k,2028,p1,0.029,0.0268,1.0740740740740742,1.0276186062932104
ladder:misalign:100k,2028,p2a,0.024,0.02215,0.888888888888889,0.7944908346069888
ladder:misalign:100k,2028,p2b,0.019,0.019,0.7037037037037038,0.6751068291531578
ladder:misalign:100k,2028,p3a,0.023,0.01915,0.8518518518518517,0.7092249290598859
ladder:misalign:100k,2028,p3b,0.0185,0.0161,0.6851851851851853,0.5918399359657318
ladder:misalign:100k,2028,p4,0.0235,0.0183,0.8703703703703705,0.714966062542996
ladder:misalign:100k,2028,p5,0.012,0.01235,0.4444444444444444,0.436463056855904
ladder:misalign:100k,2028,eci_p10,0.0165,0.01225,0.611111111111111,0.5285941398709243
ladder:misalign:100k,2028,eci_p25,0.021,0.01775,0.7777777777777781,0.7573172464461018
ladder:misalign:100k,2028,eci_p50,0.027,0.024,1.0,0.9857315388414163
ladder:misalign:100k,2028,eci_p75,0.036,0.0354,1.3333333333333333,1.3602695811247614
ladder:misalign:100k,2028,eci_p90,0.05,0.058499999999999996,1.8518518518518523,2.201398157116029
ladder:misalign:100k,2030,unconditional,0.044,0.073125,1.0,1.0
ladder:misalign:100k,2030,sq,0.051,0.07930000000000001,1.1590909090909087,1.1187905557754354
ladder:misalign:100k,2030,p1,0.047,0.07735,1.0681818181818181,1.059811303959342
ladder:misalign:100k,2030,p2a,0.039,0.05915,0.8863636363636364,0.7580744838582307
ladder:misalign:100k,2030,p2b,0.031,0.049575,0.7045454545454544,0.6163166019556457
ladder:misalign:100k,2030,p3a,0.037,0.04955,0.8409090909090909,0.6941513911576881
ladder:misalign:100k,2030,p3b,0.03,0.039650000000000005,0.6818181818181817,0.5754997827975262
ladder:misalign:100k,2030,p4,0.038,0.046875,0.8636363636363636,0.7064428769982315
ladder:misalign:100k,2030,p5,0.0195,0.027950000000000003,0.4431818181818182,0.3812933455813455
ladder:misalign:100k,2030,eci_p10,0.027,0.0309,0.6136363636363635,0.5024248891434114
ladder:misalign:100k,2030,eci_p25,0.034,0.04615,0.7727272727272726,0.7493997598078078
ladder:misalign:100k,2030,eci_p50,0.044,0.065,1.0,0.9868364372306861
ladder:misalign:100k,2030,eci_p75,0.058,0.0959,1.3181818181818181,1.3684327838895374
ladder:misalign:100k,2030,eci_p90,0.08,0.15084999999999998,1.8181818181818177,2.075726150833592
ladder:misalign:100k,2050,unconditional,0.16,0.33999999999999997,1.0,1.0
ladder:misalign:100k,2050,sq,0.18,0.41355,1.1250000000000002,1.198274621681323
ladder:misalign:100k,2050,p1,0.168,0.4185,1.0500000000000003,1.1723413480950002
ladder:misalign:100k,2050,p2a,0.143,0.27,0.89375,0.795892565662323
ladder:misalign:100k,2050,p2b,0.117,0.2185,0.7312500000000001,0.6407979475383625
ladder:misalign:100k,2050,p3a,0.138,0.22599999999999998,0.8625000000000003,0.7075942729929446
ladder:misalign:100k,2050,p3b,0.113,0.185,0.70625,0.5753559617824611
ladder:misalign:100k,2050,p4,0.14,0.231,0.8750000000000001,0.7205156883391626
ladder:misalign:100k,2050,p5,0.076,0.1275,0.4749999999999999,0.38476630931249023
ladder:misalign:100k,2050,eci_p10,0.105,0.215,0.65625,0.6324555320336759
ladder:misalign:100k,2050,eci_p25,0.13,0.27749999999999997,0.8125000000000001,0.8316403163408728
ladder:misalign:100k,2050,eci_p50,0.16,0.32499999999999996,1.0,0.9906138447819535
ladder:misalign:100k,2050,eci_p75,0.2,0.3887,1.2500000000000002,1.170161953263395
ladder:misalign:100k,2050,eci_p90,0.26,0.45275,1.6250000000000002,1.449137674618944
ladder:misalign:100k,2100,unconditional,0.22,0.5075000000000001,1.0,1.0
ladder:misalign:100k,2100,sq,0.245,0.5746,1.1136363636363635,1.1421147519083323
ladder:misalign:100k,2100,p1,0.23,0.5912499999999999,1.0454545454545454,1.1238897997893378
ladder:misalign:100k,2100,p2a,0.198,0.4544,0.9,0.8957649579064165
ladder:misalign:100k,2100,p2b,0.165,0.38625,0.7500000000000001,0.7819019865116749
ladder:misalign:100k,2100,p3a,0.192,0.4,0.8727272727272727,0.8160528086350783
ladder:misalign:100k,2100,p3b,0.16,0.3385,0.7272727272727272,0.7051830962980459
ladder:misalign:100k,2100,p4,0.194,0.41000000000000003,0.881818181818182,0.8064077222318212
ladder:misalign:100k,2100,p5,0.111,0.27349999999999997,0.5045454545454545,0.5681161172027389
ladder:misalign:100k,2100,eci_p10,0.15,0.4,0.6818181818181818,0.7353584231057089
ladder:misalign:100k,2100,eci_p25,0.183,0.4599,0.8318181818181818,0.8644240066602668
ladder:misalign:100k,2100,eci_p50,0.22,0.48619999999999997,1.0,0.9920517459622087
ladder:misalign:100k,2100,eci_p75,0.27,0.5359499999999999,1.2272727272727273,1.1078055832011777
ladder:misalign:100k,2100,eci_p90,0.34,0.622,1.5454545454545456,1.2921023037667183
ladder:misalign:1M,6mo,unconditional,0.0016,0.000525,1.0,1.0
ladder:misalign:1M,6mo,sq,0.0018,0.000593,1.1249999999999993,1.02469507659596
ladder:misalign:1M,6mo,p1,0.0017,0.000589,1.0624999999999998,0.9986101452630164
ladder:misalign:1M,6mo,p2a,0.0014,0.0004705,0.8749999999999999,0.8276952126715273
ladder:misalign:1M,6mo,p2b,0.0012,0.000419,0.7499999999999994,0.7205766921228925
ladder:misalign:1M,6mo,p3a,0.0014,0.000434,0.8749999999999999,0.7348469228349533
ladder:misalign:1M,6mo,p3b,0.0011,0.000397,0.6874999999999999,0.6334586342215578
ladder:misalign:1M,6mo,p4,0.0014,0.00044050000000000003,0.8749999999999999,0.7594902216785919
ladder:misalign:1M,6mo,p5,0.0007,0.00034750000000000004,0.4374999999999999,0.47809144373375767
ladder:misalign:1M,6mo,eci_p10,0.001,0.00034,0.6249999999999999,0.570713838726805
ladder:misalign:1M,6mo,eci_p25,0.0013,0.00043250000000000005,0.8124999999999993,0.7745966692414834
ladder:misalign:1M,6mo,eci_p50,0.0016,0.000525,1.0,0.9860132971832695
ladder:misalign:1M,6mo,eci_p75,0.0021,0.0007,1.312499999999999,1.2649110640673524
ladder:misalign:1M,6mo,eci_p90,0.003,0.000975,1.8749999999999987,1.980675875320575
ladder:misalign:1M,12mo,unconditional,0.0032,0.0014,1.0,1.0
ladder:misalign:1M,12mo,sq,0.0037,0.001625,1.15625,1.04731800328267
ladder:misalign:1M,12mo,p1,0.0034,0.00163,1.0624999999999998,1.0057646344945717
ladder:misalign:1M,12mo,p2a,0.0029,0.001215,0.9062499999999993,0.8329165624478841
ladder:misalign:1M,12mo,p2b,0.0023,0.001035,0.7187499999999997,0.713031178517785
ladder:misalign:1M,12mo,p3a,0.0028,0.001085,0.8749999999999999,0.7348469228349533
ladder:misalign:1M,12mo,p3b,0.0022,0.0009500000000000001,0.6874999999999999,0.6184658438426491
ladder:misalign:1M,12mo,p4,0.0028,0.0011,0.8749999999999999,0.7541551564499178
ladder:misalign:1M,12mo,p5,0.0015,0.00079,0.46875,0.4782781617427247
ladder:misalign:1M,12mo,eci_p10,0.002,0.00085,0.6249999999999999,0.5744562646538028
ladder:misalign:1M,12mo,eci_p25,0.0026,0.001125,0.8124999999999993,0.7791555257670533
ladder:misalign:1M,12mo,eci_p50,0.0032,0.0014,1.0,0.9874208829065747
ladder:misalign:1M,12mo,eci_p75,0.0043,0.00195,1.34375,1.2747548783981957
ladder:misalign:1M,12mo,eci_p90,0.0059,0.0027800000000000004,1.8437499999999996,1.9806758753205742
ladder:misalign:1M,2028,unconditional,0.008,0.0074,1.0,1.0
ladder:misalign:1M,2028,sq,0.0092,0.007875,1.1500000000000006,1.0992421631894098
ladder:misalign:1M,2028,p1,0.0086,0.0081,1.075,1.0272868060177651
ladder:misalign:1M,2028,p2a,0.0072,0.005485,0.9000000000000004,0.7936026680935458
ladder:misalign:1M,2028,p2b,0.0058,0.004665,0.7250000000000001,0.6735512813968427
ladder:misalign:1M,2028,p3a,0.0069,0.0046300000000000004,0.8625000000000006,0.7064636643811972
ladder:misalign:1M,2028,p3b,0.0056,0.0038599999999999997,0.7000000000000006,0.5868398012924418
ladder:misalign:1M,2028,p4,0.007,0.0047550000000000005,0.8750000000000007,0.7188555117360141
ladder:misalign:1M,2028,p5,0.0037,0.0028799999999999997,0.46250000000000036,0.4277849927241487
ladder:misalign:1M,2028,eci_p10,0.005,0.00345,0.6250000000000004,0.5277986629117475
ladder:misalign:1M,2028,eci_p25,0.0064,0.004999999999999999,0.8,0.7612788283838287
ladder:misalign:1M,2028,eci_p50,0.008,0.006500000000000001,1.0,0.9862693712811287
ladder:misalign:1M,2028,eci_p75,0.0107,0.0103,1.3375,1.3701360250985035
ladder:misalign:1M,2028,eci_p90,0.0148,0.0175,1.85,2.201398157116029
ladder:misalign:1M,2030,unconditional,0.013,0.02875,1.0,1.0
ladder:misalign:1M,2030,sq,0.015,0.0306,1.1538461538461537,1.1207140580897519
ladder:misalign:1M,2030,p1,0.014,0.0329,1.0769230769230766,1.059110138613679
ladder:misalign:1M,2030,p2a,0.0117,0.0212,0.9000000000000004,0.7507773749032842
ladder:misalign:1M,2030,p2b,0.0094,0.01675,0.7230769230769232,0.6074537019394977
ladder:misalign:1M,2030,p3a,0.0112,0.0166,0.8615384615384614,0.6884765791223402
ladder:misalign:1M,2030,p3b,0.0091,0.012,0.7,0.5532759580121712
ladder:misalign:1M,2030,p4,0.0114,0.01645,0.8769230769230772,0.6889605697474033
ladder:misalign:1M,2030,p5,0.006,0.00765,0.4615384615384615,0.37349698793966196
ladder:misalign:1M,2030,eci_p10,0.008,0.0135,0.6153846153846153,0.5019960159204453
ladder:misalign:1M,2030,eci_p25,0.0105,0.01885,0.8076923076923076,0.750142843540006
ladder:misalign:1M,2030,eci_p50,0.013,0.025500000000000002,1.0,0.9857315388414163
ladder:misalign:1M,2030,eci_p75,0.0173,0.039,1.3307692307692316,1.3843470181521205
ladder:misalign:1M,2030,eci_p90,0.024,0.06135,1.8461538461538465,2.0726051982209035
ladder:misalign:1M,2050,unconditional,0.065,0.20900000000000002,1.0,1.0
ladder:misalign:1M,2050,sq,0.075,0.246,1.1538461538461537,1.244751828528284
ladder:misalign:1M,2050,p1,0.07,0.2475,1.076923076923077,1.1887150534341144
ladder:misalign:1M,2050,p2a,0.058,0.1615,0.8923076923076924,0.7776522892681231
ladder:misalign:1M,2050,p2b,0.047,0.128,0.7230769230769232,0.6132153437832747
ladder:misalign:1M,2050,p3a,0.056,0.1285,0.8615384615384618,0.690515455441005
ladder:misalign:1M,2050,p3b,0.045,0.0905,0.6923076923076924,0.5316095330711951
ladder:misalign:1M,2050,p4,0.057,0.129,0.8769230769230769,0.6954823162194083
ladder:misalign:1M,2050,p5,0.03,0.058499999999999996,0.4615384615384615,0.34994823633780753
ladder:misalign:1M,2050,eci_p10,0.042,0.128,0.6461538461538462,0.5997364375010104
ladder:misalign:1M,2050,eci_p25,0.053,0.17149999999999999,0.8153846153846154,0.8001358580293398
ladder:misalign:1M,2050,eci_p50,0.065,0.1975,1.0,0.9885710532241611
ladder:misalign:1M,2050,eci_p75,0.085,0.23049999999999998,1.3076923076923077,1.2185435916898848
ladder:misalign:1M,2050,eci_p90,0.115,0.2645,1.7692307692307692,1.565126580223214
ladder:misalign:1M,2100,unconditional,0.1,0.3212,1.0,1.0
ladder:misalign:1M,2100,sq,0.115,0.36619999999999997,1.1499999999999997,1.1957680005381943
ladder:misalign:1M,2100,p1,0.107,0.37505,1.0699999999999996,1.1597263805647338
ladder:misalign:1M,2100,p2a,0.09,0.2832,0.8999999999999996,0.8812339126036524
ladder:misalign:1M,2100,p2b,0.072,0.2434,0.7199999999999996,0.7584210520626641
ladder:misalign:1M,2100,p3a,0.086,0.26265,0.8599999999999997,0.795235030600439
ladder:misalign:1M,2100,p3b,0.07,0.219,0.7,0.6749870196052026
ladder:misalign:1M,2100,p4,0.088,0.2592,0.8799999999999996,0.7833946419966341
ladder:misalign:1M,2100,p5,0.046,0.1505,0.45999999999999985,0.5239586913873783
ladder:misalign:1M,2100,eci_p10,0.067,0.2694,0.6699999999999998,0.7037947874229664
ladder:misalign:1M,2100,eci_p25,0.082,0.28974999999999995,0.8199999999999998,0.8496838334477301
ladder:misalign:1M,2100,eci_p50,0.1,0.3068,1.0,0.9892758294159758
ladder:misalign:1M,2100,eci_p75,0.128,0.3412,1.2799999999999996,1.1356582347556083
ladder:misalign:1M,2100,eci_p90,0.17,0.394,1.6999999999999997,1.3680260695991155
ladder:misalign:10M,6mo,unconditional,0.0005,0.00012,1.0,1.0
ladder:misalign:10M,6mo,sq,0.00058,0.00014,1.1599999999999993,1.027740239554723
ladder:misalign:10M,6mo,p1,0.00054,0.00014150000000000002,1.0799999999999998,0.9996874511566107
ladder:misalign:10M,6mo,p2a,0.00045,0.0001035,0.8999999999999996,0.8329165624478845
ladder:misalign:10M,6mo,p2b,0.00036,8.850000000000001e-05,0.7199999999999996,0.7205766921228922
ladder:misalign:10M,6mo,p3a,0.00043,9.25e-05,0.8600000000000001,0.7348469228349533
ladder:misalign:10M,6mo,p3b,0.00035,8.15e-05,0.7,0.627495019900557
ladder:misalign:10M,6mo,p4,0.00044,9.5e-05,0.88,0.7541551564499178
ladder:misalign:10M,6mo,p5,0.00023,6.9e-05,0.45999999999999985,0.48989794855663565
ladder:misalign:10M,6mo,eci_p10,0.0003,7.38e-05,0.6000000000000001,0.5744562646538032
ladder:misalign:10M,6mo,eci_p25,0.00039,9.75e-05,0.7799999999999996,0.7791555257670533
ladder:misalign:10M,6mo,eci_p50,0.0005,0.00012,1.0,0.9874208829065747
ladder:misalign:10M,6mo,eci_p75,0.00068,0.000173,1.3599999999999999,1.2649110640673518
ladder:misalign:10M,6mo,eci_p90,0.00095,0.000248,1.8999999999999992,1.980675875320575
ladder:misalign:10M,12mo,unconditional,0.001,0.00035,1.0,1.0
ladder:misalign:10M,12mo,sq,0.00115,0.00040899999999999997,1.1499999999999997,1.046599431669237
ladder:misalign:10M,12mo,p1,0.00107,0.000416,1.07,1.0055402085998904
ladder:misalign:10M,12mo,p2a,0.0009,0.0002935,0.8999999999999996,0.8316649966583102
ladder:misalign:10M,12mo,p2b,0.00072,0.00024200000000000003,0.7199999999999996,0.712525303194425
ladder:misalign:10M,12mo,p3a,0.00086,0.0002555,0.8600000000000001,0.7348469228349533
ladder:misalign:10M,12mo,p3b,0.0007,0.00021700000000000002,0.7,0.6172519744804388
ladder:misalign:10M,12mo,p4,0.00088,0.000263,0.88,0.755351279574977
ladder:misalign:10M,12mo,p5,0.00046,0.000174,0.45999999999999985,0.4774934554525326
ladder:misalign:10M,12mo,eci_p10,0.0006,0.000203,0.5999999999999995,0.5744562646538028
ladder:misalign:10M,12mo,eci_p25,0.00078,0.000275,0.7799999999999996,0.7763876465901415
ladder:misalign:10M,12mo,eci_p50,0.001,0.00035,1.0,0.9860132971832695
ladder:misalign:10M,12mo,eci_p75,0.00135,0.000517,1.3499999999999996,1.2899612397277676
ladder:misalign:10M,12mo,eci_p90,0.0019,0.0007520000000000001,1.8999999999999992,1.9806758753205733
ladder:misalign:10M,2028,unconditional,0.0026,0.002875,1.0,1.0
ladder:misalign:10M,2028,sq,0.003,0.002875,1.1538461538461537,1.095445115010332
ladder:misalign:10M,2028,p1,0.0028,0.0031000000000000003,1.0769230769230778,1.0276186062932104
ladder:misalign:10M,2028,p2a,0.0023,0.002075,0.8846153846153849,0.794229186066591
ladder:misalign:10M,2028,p2b,0.0019,0.0016375,0.7307692307692308,0.6708203932499367
ladder:misalign:10M,2028,p3a,0.0022,0.0016250000000000001,0.8461538461538466,0.705691150575094
ladder:misalign:10M,2028,p3b,0.0018,0.001175,0.6923076923076924,0.5757314188635764
ladder:misalign:10M,2028,p4,0.0023,0.0016125,0.8846153846153849,0.7065408693062276
ladder:misalign:10M,2028,p5,0.0012,0.00075,0.4615384615384615,0.4277849927241489
ladder:misalign:10M,2028,eci_p10,0.0016,0.0012000000000000001,0.6153846153846159,0.5130302135352265
ladder:misalign:10M,2028,eci_p25,0.002,0.0018124999999999999,0.7692307692307697,0.7497332859090625
ladder:misalign:10M,2028,eci_p50,0.0026,0.0025,1.0,0.9848857801796103
ladder:misalign:10M,2028,eci_p75,0.0035,0.004,1.346153846153847,1.3991068579633223
ladder:misalign:10M,2028,eci_p90,0.005,0.0069,1.9230769230769245,2.2786635759382503
ladder:misalign:10M,2030,unconditional,0.0045,0.0125,1.0,1.0
ladder:misalign:10M,2030,sq,0.0052,0.0132,1.1555555555555554,1.1224972160321822
ladder:misalign:10M,2030,p1,0.0048,0.0143,1.0666666666666667,1.0598113039593422
ladder:misalign:10M,2030,p2a,0.004,0.00915,0.8888888888888894,0.7433034373659251
ladder:misalign:10M,2030,p2b,0.0032,0.0072499999999999995,0.7111111111111115,0.6033241251599343
ladder:misalign:10M,2030,p3a,0.0039,0.0072,0.8666666666666667,0.6870225614927066
ladder:misalign:10M,2030,p3b,0.0032,0.0052499999999999995,0.7111111111111115,0.5599107071667766
ladder:misalign:10M,2030,p4,0.004,0.00715,0.8888888888888894,0.69197784164909
ladder:misalign:10M,2030,p5,0.0021,0.0033,0.4666666666666665,0.3701351104664349
ladder:misalign:10M,2030,eci_p10,0.0027,0.00575,0.6000000000000001,0.4806245936279166
ladder:misalign:10M,2030,eci_p25,0.0035,0.0081,0.7777777777777781,0.7389181280764464
ladder:misalign:10M,2030,eci_p50,0.0045,0.011,1.0,0.9848857801796105
ladder:misalign:10M,2030,eci_p75,0.006,0.017,1.3333333333333333,1.4159802258506295
ladder:misalign:10M,2030,eci_p90,0.0086,0.027,1.9111111111111105,2.1385353243127256
ladder:misalign:10M,2050,unconditional,0.028,0.1255,1.0,1.0
ladder:misalign:10M,2050,sq,0.032,0.14865,1.142857142857143,1.269693353578419
ladder:misalign:10M,2050,p1,0.03,0.1492,1.0714285714285712,1.224744871391589
ladder:misalign:10M,2050,p2a,0.025,0.0956,0.8928571428571428,0.7745966692414834
ladder:misalign:10M,2050,p2b,0.02,0.0752,0.7142857142857143,0.5994169661435179
ladder:misalign:10M,2050,p3a,0.024,0.08074999999999999,0.857142857142857,0.6750661343263233
ladder:misalign:10M,2050,p3b,0.02,0.05725,0.7142857142857143,0.5179323973782373
ladder:misalign:10M,2050,p4,0.025,0.08035,0.8928571428571428,0.6748309606092666
ladder:misalign:10M,2050,p5,0.013,0.03375,0.46428571428571414,0.32659863237109044
ladder:misalign:10M,2050,eci_p10,0.017,0.0785,0.6071428571428573,0.5825752650035353
ladder:misalign:10M,2050,eci_p25,0.022,0.10675,0.7857142857142856,0.7862453931068965
ladder:misalign:10M,2050,eci_p50,0.028,0.11829999999999999,1.0,0.9868364372306861
ladder:misalign:10M,2050,eci_p75,0.038,0.1393,1.3571428571428572,1.278731342446038
ladder:misalign:10M,2050,eci_p90,0.053,0.16105,1.8928571428571426,1.7221814918611484
ladder:misalign:10M,2100,unconditional,0.046,0.202,1.0,1.0
ladder:misalign:10M,2100,sq,0.053,0.2311,1.1521739130434783,1.2169987232124961
ladder:misalign:10M,2100,p1,0.049,0.23575000000000002,1.0652173913043481,1.1813715035006935
ladder:misalign:10M,2100,p2a,0.041,0.1765,0.891304347826087,0.8727440879150395
ladder:misalign:10M,2100,p2b,0.033,0.15055000000000002,0.7173913043478264,0.7451433175564061
ladder:misalign:10M,2100,p3a,0.04,0.16394999999999998,0.8695652173913047,0.7852670977287002
ladder:misalign:10M,2100,p3b,0.032,0.14235,0.6956521739130437,0.6604741321329196
ladder:misalign:10M,2100,p4,0.04,0.1615,0.8695652173913047,0.7706221369585925
ladder:misalign:10M,2100,p5,0.021,0.095,0.456521739130435,0.5058623836814259
ladder:misalign:10M,2100,eci_p10,0.028,0.16875,0.6086956521739132,0.6734853781019556
ladder:misalign:10M,2100,eci_p25,0.036,0.1819,0.7826086956521738,0.8348228788104181
ladder:misalign:10M,2100,eci_p50,0.046,0.1927,1.0,0.9878205675547612
ladder:misalign:10M,2100,eci_p75,0.062,0.2153,1.3478260869565217,1.1711560897505753
ladder:misalign:10M,2100,eci_p90,0.087,0.24125000000000002,1.8913043478260867,1.4624813853185292
ladder:misalign:100M,6mo,unconditional,0.00015,3.5000000000000004e-05,1.0,1.0
ladder:misalign:100M,6mo,sq,0.00017,4.12e-05,1.133333333333334,1.0261578825892248
ladder:misalign:100M,6mo,p1,0.00016,4.24e-05,1.0666666666666667,1.000499875062461
ladder:misalign:100M,6mo,p2a,0.00014,2.96e-05,0.9333333333333331,0.8329165624478838
ladder:misalign:100M,6mo,p2b,0.00011,2.4900000000000002e-05,0.7333333333333331,0.7205766921228922
